-1.950834989547729492e+00,-4.167750477790832520e-02,-1.980728060007095337e-01,1.768216490745544434e+00,1.155085116624832153e-01,-5.587838888168334961e-01,6.001880168914794922e+00,2.976702451705932617e-01,8.246593177318572998e-02,1.015191268920898438e+01,-2.957013994455337524e-02,1.126275360584259033e-01
-2.117164850234985352e+00,-1.751692146062850952e-01,-4.300613403320312500e-01,2.075245618820190430e+00,2.591212093830108643e-01,-6.428965926170349121e-01,6.354360103607177734e+00,3.804011642932891846e-01,-2.902461960911750793e-02,1.037845706939697266e+01,-2.157048881053924561e-01,3.032245934009552002e-01
-2.372410535812377930e+00,4.139505028724670410e-01,-1.074195027351379395e+00,1.820888519287109375e+00,2.419055998325347900e-01,-1.332502365112304688e+00,6.203016757965087891e+00,7.341867685317993164e-01,-3.212007880210876465e-01,9.793618202209472656e+00,1.981502026319503784e-01,-1.655842363834381104e-01
-2.121932029724121094e+00,1.558219045400619507e-01,-1.048137545585632324e+00,1.997186899185180664e+00,-5.832520127296447754e-02,-1.616912484169006348e+00,5.092374324798583984e+00,5.340978503227233887e-01,2.127649635076522827e-02,9.309408187866210938e+00,-2.651546299457550049e-01,2.388323247432708740e-01
-1.663932681083679199e+00,1.247352510690689087e-01,-4.600245356559753418e-01,2.384851694107055664e+00,-3.573883473873138428e-01,-1.087775349617004395e+00,5.917861938476562500e+00,7.911192178726196289e-01,-1.138070672750473022e-01,1.013646411895751953e+01,-7.923873066902160645e-01,3.912009596824645996e-01
-1.808435320854187012e+00,7.997920513153076172e-01,-8.479101657867431641e-01,1.999794721603393555e+00,1.183823585510253906e+00,-1.653811931610107422e+00,6.316754341125488281e+00,9.693199396133422852e-01,-2.875612974166870117e-01,1.050953292846679688e+01,-1.519721373915672302e-02,-2.702386975288391113e-01
-1.858230590820312500e+00,8.293239474296569824e-01,-1.042909860610961914e+00,1.945046544075012207e+00,1.520671963691711426e+00,-1.334718346595764160e+00,6.662575244903564453e+00,1.273056626319885254e+00,-1.569188475608825684e+00,1.104704189300537109e+01,3.655949831008911133e-01,-7.510315179824829102e-01
-1.906954407691955566e+00,4.075959324836730957e-01,-4.314764142036437988e-01,2.133412361145019531e+00,1.010679721832275391e+00,-8.824083805084228516e-01,6.326886177062988281e+00,9.505184888839721680e-01,-1.362439393997192383e+00,1.093445682525634766e+01,6.349648237228393555e-01,-1.355131149291992188e+00
-1.527712941169738770e+00,6.704328656196594238e-01,-4.633808732032775879e-01,2.489048480987548828e+00,1.361921072006225586e+00,-1.669383049011230469e-01,6.733118057250976562e+00,1.605134606361389160e+00,-1.312405943870544434e+00,1.144790744781494141e+01,1.276648640632629395e+00,-1.964384794235229492e+00
-1.592382311820983887e+00,8.608108162879943848e-01,-9.824077486991882324e-01,2.984307527542114258e+00,1.202933788299560547e+00,-3.277420401573181152e-01,6.917582988739013672e+00,1.930796146392822266e+00,-1.460586071014404297e+00,1.109915733337402344e+01,1.347933888435363770e+00,-2.021719217300415039e+00
-1.500766873359680176e+00,6.162336468696594238e-01,-7.607018351554870605e-01,2.920522451400756836e+00,1.408671259880065918e+00,-3.485869467258453369e-01,7.014912605285644531e+00,1.720326900482177734e+00,-1.201761245727539062e+00,1.081808948516845703e+01,1.891942858695983887e+00,-1.939234972000122070e+00
-1.412968039512634277e+00,8.745794296264648438e-01,-8.394014239311218262e-01,2.762974739074707031e+00,9.328004121780395508e-01,-3.874699175357818604e-01,7.251035213470458984e+00,1.065320372581481934e+00,-9.162494540214538574e-01,1.117463684082031250e+01,1.594366908073425293e+00,-1.348927021026611328e+00
-1.171658754348754883e+00,6.801219582557678223e-01,-6.023301482200622559e-01,3.342572689056396484e+00,7.161462306976318359e-01,1.266230940818786621e-01,6.860530853271484375e+00,3.009513914585113525e-01,-1.085224747657775879e+00,1.062546443939208984e+01,1.764861464500427246e+00,-9.842383861541748047e-01
-9.678252339363098145e-01,4.106289148330688477e-01,-3.594022393226623535e-01,3.170953512191772461e+00,1.039949178695678711e+00,4.173250198364257812e-01,6.951218128204345703e+00,-3.468893468379974365e-01,-1.517016887664794922e+00,1.027710723876953125e+01,5.121614336967468262e-01,-9.057716727256774902e-01
-1.367866992950439453e+00,1.862192749977111816e-01,-6.018164157867431641e-01,3.075405120849609375e+00,2.732052206993103027e-01,-8.991720527410507202e-02,6.555277824401855469e+00,-1.504583001136779785e+00,-2.159151077270507812e+00,9.316646575927734375e+00,6.693601012229919434e-01,-1.070362925529479980e+00
-1.361331939697265625e+00,1.925859153270721436e-01,-5.743509531021118164e-01,3.100241899490356445e+00,-8.877190947532653809e-02,-7.474412024021148682e-02,6.073076725006103516e+00,-1.619964838027954102e+00,-2.277759790420532227e+00,9.618032455444335938e+00,7.051189541816711426e-01,-8.241775631904602051e-01
-1.104442238807678223e+00,2.635264098644256592e-01,-1.954282820224761963e-01,2.999310970306396484e+00,-1.323787719011306763e-01,-3.555497527122497559e-01,6.370216369628906250e+00,-1.841275334358215332e+00,-1.735109448432922363e+00,9.490871429443359375e+00,1.089671611785888672e+00,-1.220881938934326172e+00
-1.085747599601745605e+00,4.694891870021820068e-01,-1.195706333965063095e-02,2.732352495193481445e+00,3.706271946430206299e-01,4.413506984710693359e-01,6.296442508697509766e+00,-1.310582876205444336e+00,-1.753597736358642578e+00,9.498171806335449219e+00,8.327018022537231445e-01,-1.235563755035400391e+00
-8.731894493103027344e-01,6.486263871192932129e-02,-2.296670228242874146e-01,2.971375226974487305e+00,2.636041939258575439e-01,-1.121931001543998718e-01,6.252504348754882812e+00,-1.234277367591857910e+00,-1.971359968185424805e+00,9.354985237121582031e+00,1.101464390754699707e+00,-2.013493537902832031e+00
-2.699625492095947266e-01,2.311992496252059937e-01,1.118040829896926880e-01,3.905376195907592773e+00,5.708820819854736328e-01,-3.660933673381805420e-02,6.811295032501220703e+00,-1.457875728607177734e+00,-1.861601710319519043e+00,9.296169281005859375e+00,1.244310975074768066e+00,-1.448417186737060547e+00
-8.947516083717346191e-01,1.837206780910491943e-01,2.037882208824157715e-01,3.383046865463256836e+00,1.371547341346740723e+00,-1.700788587331771851e-01,6.447165012359619141e+00,-1.441796064376831055e+00,-1.994804501533508301e+00,9.146861076354980469e+00,1.445684194564819336e+00,-9.701858162879943848e-01
-9.582856893539428711e-01,7.746521383523941040e-02,-1.087059676647186279e-01,3.400141000747680664e+00,8.886023163795471191e-01,-2.373196333646774292e-01,6.775915145874023438e+00,-1.480206131935119629e+00,-1.678318977355957031e+00,9.422593116760253906e+00,1.465882539749145508e+00,-1.254444241523742676e+00
-7.291722297668457031e-01,-8.818247914314270020e-02,-1.885364651679992676e-01,3.036659717559814453e+00,5.407587289810180664e-01,-6.632617115974426270e-01,5.920547485351562500e+00,-1.762503504753112793e+00,-2.380112648010253906e+00,9.297384262084960938e+00,7.688026428222656250e-01,-1.005115747451782227e+00
-5.107105374336242676e-01,7.229752838611602783e-03,-5.483661890029907227e-01,3.485870122909545898e+00,4.734034538269042969e-01,-1.088673830032348633e+00,6.387193202972412109e+00,-1.185923099517822266e+00,-3.333888769149780273e+00,9.355064392089843750e+00,5.290845036506652832e-01,-1.222429394721984863e+00
-4.110454916954040527e-01,7.565636932849884033e-02,-8.321837186813354492e-01,4.148924350738525391e+00,6.143073439598083496e-01,-1.200563073158264160e+00,6.414610862731933594e+00,-1.576240539550781250e+00,-3.643850803375244141e+00,9.051888465881347656e+00,1.477662622928619385e-01,-1.017344355583190918e+00
