10.000000 10.000000 10.000000 10.000000 10.000000
9.963934 10.150377 9.860004 9.857801 9.288103
9.640726 9.928214 9.930410 9.886774 9.049508
9.844620 10.260350 9.406760 9.160474 8.861097
9.525128 10.395093 8.664962 8.886294 9.414300
9.535319 10.158074 8.750771 8.735931 9.663780
9.757091 10.335401 8.505644 8.859423 9.858523
9.767383 10.326668 9.455412 8.968138 10.008974
9.611042 9.865679 9.498191 9.345030 9.890691
9.748901 10.043519 9.519059 9.412453 10.103093
9.808921 10.059278 9.118729 8.934429 9.885253
10.442936 9.814402 9.152695 9.026059 9.332449
10.554300 9.820173 9.506764 8.795636 9.612189
10.860076 9.892991 9.091612 8.715994 10.030730
11.095083 9.836072 8.931361 8.055935 9.850026
11.056978 9.963256 8.674710 7.605629 9.612414
10.956256 10.137966 7.746393 7.373059 9.659453
10.750695 9.883073 7.205613 7.723903 9.234365
11.142984 9.745860 7.229134 7.429848 9.140911
10.862719 9.920031 7.369707 7.670636 9.250454
10.064271 9.767999 7.610600 8.080001 9.691043
9.834326 9.636182 7.747862 8.473201 9.957292
9.679419 9.799426 8.360930 8.572222 10.008662
9.081573 9.988144 8.798795 8.293207 9.717680
9.096826 10.140749 8.870758 8.285994 10.001657
8.832476 9.701104 8.970920 8.347879 10.307121
8.828941 9.955180 8.708779 8.144486 10.472117
8.774729 10.001502 8.985098 8.084311 10.468532
8.574543 9.935498 9.201455 7.408992 10.607753
8.553176 9.705417 8.943987 7.559943 10.806921
8.806888 10.418089 9.024434 7.365685 10.292503
8.918668 10.588688 9.029092 6.979490 10.404768
8.697616 10.969216 9.089999 7.105868 10.205919
9.112685 10.833678 9.052883 7.556865 9.780434
9.351942 10.868564 9.424106 7.784119 9.873236
9.252824 11.288166 10.131605 8.277921 10.207087
9.452719 11.450195 10.220929 7.989445 9.846674
9.813232 11.306135 10.336910 7.886432 9.745761
9.827357 11.213467 10.498202 7.886081 9.906066
9.742792 11.100075 10.257628 8.013976 10.154544
10.085886 10.324012 10.331019 8.344471 10.571924
9.694744 10.414658 10.409938 8.320702 10.496914
9.656057 10.749766 10.062098 8.263217 10.512945
9.516380 10.485504 10.310697 8.624446 11.126558
9.538158 10.272228 9.855771 8.791888 11.633300
10.036470 10.385349 9.778748 9.001040 11.148148
10.033693 10.755772 9.673553 8.800058 11.024808
9.913110 10.747873 10.032765 9.025166 10.879781
9.819520 11.102965 10.290010 9.116062 11.007376
9.639237 11.038315 10.436161 9.131591 10.777492
9.165679 11.234314 10.595169 8.658898 11.041292
8.873536 11.353172 10.218234 8.518309 11.020155
9.109780 11.374039 10.082389 8.152849 11.126592
9.437726 11.316351 10.377176 7.974467 10.858655
9.045017 11.189965 10.540697 7.915458 10.738762
8.757997 10.981724 10.961856 8.037175 11.127560
9.222844 10.764577 10.924366 8.020079 11.104410
9.270236 11.198214 10.744573 8.516736 11.053460
9.222555 11.006033 10.202009 8.565556 10.974666
9.643946 11.267764 10.469540 8.826571 11.010919
9.052664 10.875820 10.436108 8.780101 11.548404
9.221262 10.587619 10.631027 8.282146 11.297696
9.217395 10.532700 10.923712 8.312383 11.041548
9.370649 10.339309 11.204779 8.542933 11.264675
9.016032 10.443773 11.546155 8.240389 11.033057
9.347331 10.729394 11.777087 7.973113 11.636098
9.513116 10.668154 11.205979 8.392623 11.790830
9.087556 10.633624 11.516767 8.194638 12.021610
9.054129 10.819052 11.188825 8.586664 12.272660
9.333366 11.022891 10.758838 8.138264 12.357017
9.268773 10.984832 10.694191 8.036145 12.388286
9.145226 10.925154 10.794741 8.193517 12.008315
8.835334 10.657508 10.836715 8.557700 11.471373
8.795843 10.826534 11.337108 8.666754 11.547163
8.471356 10.621443 11.261547 8.666747 11.037913
8.691788 10.469235 11.001794 8.466026 10.983573
8.667821 10.519860 11.539256 8.543915 10.524218
8.696482 10.634801 11.272411 8.788733 10.551792
8.677147 10.786792 11.115724 8.670432 10.353701
8.683078 11.171366 11.355576 9.175129 9.990507
9.020943 11.479194 10.761107 9.682974 9.625402
8.974571 11.520894 11.149093 9.689356 9.986253
9.368361 11.624739 11.472079 9.612957 10.331275
9.696138 11.688267 11.143222 9.533885 10.456583
9.830509 11.557614 11.332668 9.261802 10.428908
9.870279 11.450656 11.219489 9.653879 9.878454
9.888137 11.762973 10.863540 9.760281 10.057078
9.926223 11.498325 11.048875 9.646513 10.677205
9.375668 11.609579 10.921002 9.132168 10.150694
9.670280 11.692842 10.567650 9.122928 10.239242
9.603337 11.468145 10.761271 8.766212 10.281450
9.880360 11.794702 10.450937 8.641750 10.679341
10.176009 12.044147 10.449121 8.714359 10.167390
9.955085 12.297111 10.470512 8.669851 9.541865
9.968069 12.239840 10.352149 8.366483 9.813808
10.566816 12.314715 10.232918 8.855545 10.029093
10.530660 12.569340 10.490003 8.953877 10.453309
10.762998 12.787055 10.424234 9.067148 10.981245
9.910113 12.755791 10.365417 8.557697 10.459678
10.311609 12.416574 10.513474 8.224532 10.408611
10.232934 12.380525 10.137443 8.340907 10.269797
10.085631 12.566204 9.929664 8.114428 10.144390
9.963109 12.643774 9.909020 7.717804 10.536869
9.790616 12.814711 9.939475 7.587118 10.496330
10.268767 13.094208 9.858954 7.274530 10.207370
10.542425 13.222403 9.761906 7.414253 10.270379
10.689584 12.980885 9.931179 6.951108 10.214279
10.318805 13.150666 9.675046 6.141216 9.760978
10.486792 13.395217 9.782691 6.161625 9.453177
10.652120 13.147545 9.612208 6.008112 9.402119
10.611345 13.170484 10.019632 5.988961 9.317657
10.335005 13.422918 9.558721 5.708022 9.683183
10.040192 12.660989 9.669535 5.307529 9.851714
9.830657 12.507108 9.288853 5.449930 9.755412
10.104399 12.770515 9.248662 5.319390 9.854195
9.990382 12.985706 9.565347 5.485903 9.668091
10.349690 12.756037 9.396055 5.343811 9.387979
10.243243 13.069790 9.308180 5.213693 9.197607
10.142834 12.549552 9.241013 4.889014 9.029578
10.009099 12.658038 9.557498 4.919657 9.559413
9.927745 12.405775 9.998227 4.883459 9.613447
10.285224 11.869609 10.158176 5.210471 9.918917
10.448986 11.356548 9.679201 5.406792 9.750209
10.657791 11.102299 9.244733 5.109949 9.606415
11.054035 11.142826 9.108633 5.235785 9.690940
10.558663 11.283709 9.215422 4.851755 9.321026
10.827343 11.272976 9.205504 4.707767 9.024396
10.848600 11.714542 9.499854 5.231109 9.229968
10.541248 11.346284 8.997262 5.122788 8.647764
11.037583 11.378745 8.549966 5.230244 8.605441
11.253237 10.776468 8.760339 5.218709 8.570270
11.300785 10.473590 8.359161 4.878698 8.219140
11.256553 10.966077 8.697788 4.774920 8.248647
10.697385 11.271788 8.557602 4.822892 8.624090
10.870244 10.776224 8.788835 4.592873 8.859799
11.611862 10.480926 8.925855 4.691658 9.489002
11.852795 10.314686 8.634274 4.453153 9.009773
11.266156 10.511304 8.735045 4.316896 9.513221
10.954350 10.112049 8.965502 4.616222 9.438545
10.316334 9.987460 8.867972 4.688230 9.773277
10.015088 9.917755 9.302629 4.835844 9.794328
9.969103 10.036178 9.636601 4.958707 9.929046
9.890127 10.063259 9.624778 5.375917 9.822184
10.240444 10.725869 9.723416 5.521685 9.685321
10.511053 10.270601 9.724914 5.186354 9.452846
11.121840 10.033196 9.958848 4.942256 9.273003
10.972184 10.299559 10.236611 5.254023 9.357636
10.651136 10.347817 10.047654 5.846184 9.315044
10.748402 10.802199 9.588172 6.149542 8.869501
10.841552 11.581125 9.927461 6.468078 8.596046
10.206481 11.574034 10.059912 6.021065 8.696716
10.160700 11.465365 9.630166 5.943826 8.888445
10.519273 11.519427 9.714760 5.750986 8.943560
10.989600 11.579291 9.545413 6.019288 8.462626
10.871394 11.100920 9.383635 6.022406 8.553580
11.188256 10.944919 9.668649 6.169275 8.868919
11.432876 10.999140 9.530785 6.350900 8.969973
11.507287 10.787413 9.987002 6.763739 8.954273
11.628861 10.602726 10.447831 7.339454 8.447794
11.631537 10.924658 10.931713 7.261244 8.371357
11.565759 10.903574 11.008793 7.076059 7.854983
11.124638 11.127365 10.865556 7.115199 7.929710
11.193168 11.256690 10.752096 7.179266 7.994785
11.627533 10.380698 10.485833 6.918549 8.324787
11.891276 9.964727 10.994244 6.713556 8.357620
11.642340 9.753954 11.145993 6.753989 8.279228
11.215869 9.979456 11.492522 6.781108 7.853027
11.021550 10.149916 11.123649 6.987936 8.424194
10.928638 10.061708 11.063141 7.311695 8.428455
10.780312 10.122130 10.996101 7.465103 7.818805
10.532171 10.205551 10.731225 7.964356 7.070791
11.205347 9.747272 10.360232 8.174264 6.644995
10.458478 9.446218 10.326014 8.542564 6.800104
10.534684 9.476365 9.769809 8.735545 6.893610
10.455340 9.562955 9.965696 8.410705 6.647428
9.916452 9.455266 9.789187 8.337796 6.346822
10.164884 9.335789 9.501249 8.467296 6.814409
10.161934 10.084424 9.367000 8.651929 7.223961
10.015838 9.928763 9.660251 8.564114 6.957672
10.092395 9.405070 10.374938 8.754011 6.998955
10.596162 9.629999 10.313042 8.148091 6.729420
10.541106 9.507966 10.516053 7.728316 6.531485
10.474406 9.554893 10.458092 7.600785 6.180423
10.191517 9.491293 10.573812 7.821526 6.247234
10.278119 9.807228 10.109434 7.771200 6.306006
10.130653 9.977289 10.178530 7.942133 6.690429
9.661298 10.193648 10.191313 7.572748 6.422347
9.734400 10.124086 10.437119 7.765519 6.092513
9.845919 10.209198 10.096693 7.937661 5.836248
10.437370 10.777817 9.888569 7.780102 5.996532
10.265436 11.290725 9.861956 7.413216 5.646102
10.335128 11.033240 9.638195 7.540867 5.670821
9.906577 11.253996 9.221901 7.413981 5.457509
9.828231 11.285768 8.950861 7.159862 5.483270
9.454899 11.210973 8.659757 7.502726 5.117559
9.720767 11.220339 8.787001 8.257438 5.538306
9.869297 11.562654 8.749272 8.036027 5.952995
9.645006 11.493465 8.706827 7.835392 5.899705
9.887508 11.533445 8.394916 7.441879 6.272598
10.113213 11.768692 8.393955 6.999840 6.196961
10.357219 12.052585 7.705539 6.466087 6.352368
10.321862 11.771716 7.404356 6.323455 6.528391
10.336078 12.090412 7.316075 6.194125 6.291782
10.530009 11.217437 7.799032 6.410574 6.093836
10.177225 10.984736 7.618730 6.495001 6.031153
9.788498 11.033034 7.491116 5.989961 5.874191
9.601392 10.933366 7.754623 6.087214 5.533369
9.509327 11.075033 7.567059 6.259256 6.019236
9.419000 11.050982 7.644812 6.136700 5.974723
9.539274 11.587297 7.198442 5.831317 5.977383
9.582869 11.687064 7.564951 5.470217 5.761865
9.538609 11.422351 7.654298 5.319518 5.911053
9.550103 11.521293 7.772889 5.106742 6.053783
9.520409 11.080640 8.284297 4.681957 6.458430
9.535628 11.408542 8.366651 5.126430 6.421029
9.314691 11.865744 8.694515 5.409021 6.261920
9.324764 12.489016 8.427888 5.611173 6.233741
9.111337 11.859142 8.315713 5.563930 6.410336
9.269873 11.668347 8.215989 5.429733 6.488416
9.189940 11.734158 7.850194 5.753196 6.509901
8.949484 11.794819 7.968412 5.681219 6.455415
9.186988 11.753382 7.956922 5.211014 6.556235
8.654223 12.409640 8.080739 5.265515 6.176023
8.890592 12.767877 7.863288 5.193102 6.313401
9.196655 13.115702 7.412817 5.462573 6.298082
9.143019 12.874994 7.848411 5.259834 6.516123
9.313730 12.714597 7.562013 5.258081 6.265052
8.846860 12.482258 7.324844 5.332794 6.351001
8.766527 12.481469 7.542172 5.231057 6.286416
8.272440 12.590639 8.486956 4.941715 6.099686
8.088988 12.378856 8.477853 5.445531 6.085711
8.131822 12.039394 8.590434 5.790158 6.065316
7.694726 12.370277 8.258863 5.752883 6.548495
7.817471 12.554033 7.985780 6.017467 6.588836
8.028468 12.507634 7.979415 5.692014 7.084946
7.804041 12.641941 7.845054 5.501812 7.197701
7.152717 13.336880 7.542101 5.791865 7.473697
6.851444 13.287374 7.720590 5.887593 7.715160
7.010588 13.177272 7.725121 5.684651 7.339858
6.538736 13.580223 7.663221 5.242731 7.507279
6.867375 13.917238 7.568162 5.321760 7.960851
7.235759 14.000961 7.649704 5.337642 7.983047
7.246937 14.070724 7.974371 5.117488 7.829244
7.574357 13.968397 8.186498 5.857631 7.963491
7.151909 13.582662 8.166890 5.412311 7.809217
6.712521 13.244127 8.143231 4.845978 8.003614
6.743427 13.587489 7.430333 4.760698 7.868690
6.819017 13.704442 7.457804 4.221104 7.872854
6.670415 13.949502 7.325940 3.946934 7.853567
6.463759 13.584392 7.790676 3.483480 7.592615
6.060437 13.292092 7.948696 3.761494 7.578258
6.010240 13.519254 8.003016 4.015859 7.260740
5.566455 13.952430 7.546668 4.034191 7.652936
5.590783 14.191514 7.328289 4.238271 8.029943
5.471884 14.043541 7.694458 4.299470 7.974261
5.594431 14.153130 7.699940 4.352955 8.237146
