0.008,0.055352017
0.016,0.1021053
0.024000002,0.13600598
0.032,0.16197684
0.039999988,0.18750985
0.047999974,0.20063917
0.05599996,0.21264662
0.06399995,0.22924247
0.07199997,0.23959683
0.07999998,0.24245061
0.088,0.24774055
0.096000016,0.25187817
0.10400003,0.24074022
0.11200005,0.24818632
0.120000064,0.25484654
0.12800008,0.2611213
0.1360001,0.25634277
0.14400011,0.25158924
0.15200013,0.24672703
0.16000015,0.24518093
0.16800016,0.24207069
0.17600018,0.24056275
0.1840002,0.23847798
0.19200021,0.24552491
0.20000023,0.2464529
0.20800024,0.2450367
0.21600026,0.24428949
0.22400028,0.24222486
0.23200029,0.23805185
0.24000031,0.23903729
0.24800032,0.23987831
0.25600025,0.23275207
0.26400015,0.23447376
0.27200004,0.23437966
0.27999994,0.23568954
0.28799984,0.22911076
0.29599974,0.21768287
0.30399963,0.2123019
0.31199953,0.21871491
0.31999943,0.21642558
0.32799932,0.21493556
0.33599922,0.21835746
0.34399912,0.21689083
0.351999,0.20983012
0.3599989,0.20324278
0.3679988,0.20370978
0.3759987,0.20546225
0.3839986,0.2125121
0.3919985,0.20523676
0.3999984,0.2041778
0.4079983,0.20183784
0.4159982,0.19867003
0.4239981,0.19024888
0.43199798,0.19057918
0.43999788,0.18897296
0.44799778,0.18681945
0.45599768,0.18798676
0.46399757,0.18619563
0.47199747,0.18437822
0.47999737,0.18193336
0.48799726,0.18027982
0.49599716,0.1784342
0.5039971,0.17476027
0.511997,0.17780213
0.5199969,0.17845808
0.5279968,0.17922361
0.5359967,0.18039697
0.5439966,0.17708619
0.55199647,0.17882347
0.55999637,0.18026155
0.56799626,0.18913929
0.57599616,0.18974148
0.58399606,0.19210914
0.59199595,0.18912125
0.59999585,0.18552506
0.60799575,0.18329836
0.61599565,0.1878031
0.62399554,0.18972078
0.63199544,0.19034167
0.63999534,0.1849613
0.64799523,0.1824879
0.65599513,0.18857548
0.663995,0.1899718
0.6719949,0.19083123
0.6799948,0.19768901
0.6879947,0.19411816
0.6959946,0.18927604
0.7039945,0.187665
0.7119944,0.18471813
0.7199943,0.18718952
0.7279942,0.17601408
0.7359941,0.17387415
0.743994,0.17878318
0.7519939,0.1736237
0.7599938,0.17346881
0.7679937,0.17103025
0.7759936,0.17321181
0.7839935,0.17599492
0.7919934,0.17870736
0.7999933,0.17875406
0.8079932,0.18403079
0.8159931,0.18398403
0.82399297,0.17969209
0.83199286,0.18647145
0.83999276,0.1842774
0.84799266,0.18616292
0.85599256,0.18314081
0.86399245,0.1759906
0.87199235,0.17796628
0.87999225,0.17999037
0.88799214,0.1699776
0.89599204,0.16965064
0.90399194,0.16903593
0.91199183,0.16606507
0.91999173,0.1677942
0.9279916,0.1688462
0.9359915,0.16941628
0.9439914,0.16703877
0.9519913,0.17070813
0.9599912,0.16831276
0.9679911,0.16340858
0.975991,0.16427425
0.9839909,0.16821703
0.9919908,0.16905214
0.9999907,0.17081544
1.0079911,0.17090043
1.0159914,0.17184032
1.0239918,0.17445195
1.0319922,0.1727584
1.0399926,0.17170884
1.047993,0.17539963
1.0559933,0.17595784
1.0639937,0.17374107
1.0719941,0.17344795
1.0799944,0.17248972
1.0879948,0.17141744
1.0959952,0.16833381
1.1039956,0.16462645
1.1119959,0.16370383
1.1199963,0.16271852
1.1279967,0.16728938
1.135997,0.16953152
1.1439974,0.16695899
1.1519978,0.16748115
1.1599982,0.16736497
1.1679986,0.16230904
1.1759989,0.16312638
1.1839993,0.17196313
1.1919997,0.17124112
1.2,0.16738541
1.2080004,0.16735135
1.2160008,0.16225295
1.2240012,0.16332462
1.2320015,0.16096196
1.2400019,0.16199845
1.2480023,0.16421968
1.2560027,0.16294934
1.264003,0.17032701
1.2720034,0.17209144
1.2800038,0.17245515
1.2880042,0.16759014
1.2960045,0.16891727
1.3040049,0.16975291
1.3120053,0.1682073
1.3200057,0.16398878
1.328006,0.16198404
1.3360064,0.16211027
1.3440068,0.1577601
1.3520072,0.16493203
1.3600075,0.16267209
1.3680079,0.16813242
1.3760083,0.16718128
1.3840086,0.16634908
1.392009,0.1628519
1.4000094,0.16566867
1.4080098,0.16653445
1.4160101,0.16845597
1.4240105,0.17143694
1.4320109,0.171326
1.4400113,0.17328982
1.4480116,0.1758811
1.456012,0.17384061
1.4640124,0.18003191
1.4720128,0.17867438
1.4800131,0.175963
1.4880135,0.17752415
1.4960139,0.1767044
1.5040143,0.174076
1.5120146,0.17629865
1.520015,0.18050458
1.5280154,0.18567474
1.5360157,0.17981641
1.5440161,0.17723195
1.5520165,0.17659482
1.5600169,0.17481586
1.5680172,0.18034512
1.5760176,0.17336778
1.584018,0.17655271
1.5920184,0.1760585
1.6000187,0.17999442
1.6080191,0.17527217
1.6160195,0.17734697
1.6240199,0.1751065
1.6320202,0.17463939
1.6400206,0.1749503
1.648021,0.17073813
1.6560214,0.16483109
1.6640217,0.16510499
1.6720221,0.16347337
1.6800225,0.16552837
1.6880229,0.16571064
1.6960232,0.16467188
1.7040236,0.16381636
1.712024,0.16276148
1.7200243,0.17211045
1.7280247,0.17036898
1.7360251,0.1718068
1.7440255,0.16779825
1.7520258,0.1688244
1.7600262,0.16516435
1.7680266,0.16113721
1.776027,0.16758208
1.7840273,0.16845202
1.7920277,0.16490068
1.8000281,0.16676825
1.8080285,0.16460112
1.8160288,0.1668702
1.8240292,0.17062671
1.8320296,0.16916434
1.84003,0.17145255
1.8480303,0.1724519
1.8560307,0.1743108
1.8640311,0.1706318
1.8720315,0.17703922
1.8800318,0.1758943
1.8880322,0.17176634
1.8960326,0.1722531
1.904033,0.17370003
1.9120333,0.17494886
1.9200337,0.16868788
1.9280341,0.16912119
1.9360344,0.17275833
1.9440348,0.16925386
1.9520352,0.16247454
1.9600356,0.1651756
1.9680359,0.1691034
1.9760363,0.17095187
1.9840367,0.16929387
1.992037,0.17313771
2.0000374,0.17336616
